WEO Country Code;ISO;WEO Subject Code;Country;Subject Descriptor;Subject Notes;Units;Scale;Country/Series-specific Notes;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;Estimates Start After
137;LUX;NGDPRPPPPC;Luxembourg;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;36,344.27;36,523.98;36,873.35;37,568.98;39,313.56;41,434.27;45,360.37;46,847.30;50,377.36;54,771.31;57,035.60;61,133.73;61,405.31;63,084.56;64,554.35;65,172.30;65,211.48;68,204.96;71,738.27;76,814.50;82,107.80;83,151.26;85,345.28;85,913.28;87,713.65;89,266.20;92,316.24;98,537.43;95,745.66;89,772.51;92,533.62;93,071.60;90,443.91;91,621.76;93,361.39;94,729.00;94,775.67;93,891.49;94,849.74;95,033.38;95,266.96;95,430.58;95,568.09;95,654.95;95,770.12;2017
546;MAC;NGDPRPPPPC;Macao SAR;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;42,616.34;45,984.98;50,634.76;61,969.09;63,971.28;68,372.84;74,663.77;75,637.40;77,639.78;95,459.16;115,105.36;120,401.20;128,266.33;121,009.20;93,322.73;92,794.85;100,521.76;103,830.22;106,726.32;109,436.99;112,079.34;114,997.77;118,227.48;121,810.67;2017
674;MDG;NGDPRPPPPC;Madagascar;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;2,083.30;1,829.57;1,748.64;1,719.32;1,704.19;1,677.83;1,663.51;1,635.39;1,642.25;1,659.17;1,660.66;1,509.84;1,482.13;1,467.78;1,422.61;1,402.11;1,387.94;1,394.35;1,403.80;1,424.26;1,442.19;1,482.22;1,259.50;1,341.91;1,371.26;1,395.08;1,428.55;1,467.65;1,528.47;1,426.26;1,390.54;1,371.65;1,374.32;1,366.45;1,373.19;1,376.95;1,395.36;1,415.84;1,449.09;1,483.27;1,519.49;1,555.16;1,587.67;1,621.03;1,654.98;2010
676;MWI;NGDPRPPPPC;Malawi;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;856.491;789.334;788.769;795.689;809.871;810.275;765.506;731.708;710.751;684.384;696.574;739.942;677.473;738.765;658.1;739.764;797.81;829.678;815.759;821.989;808.016;757.941;743.004;768.297;792.618;802.359;816.856;870.661;911.505;959.774;997.035;1,016.17;1,006.35;1,029.04;1,057.25;1,057.97;1,051.69;1,063.14;1,066.14;1,077.75;1,099.95;1,127.97;1,162.17;1,203.07;1,245.40;2011
548;MYS;NGDPRPPPPC;Malaysia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;7,683.08;8,018.31;8,283.19;8,587.12;9,028.25;8,669.53;8,535.37;8,766.76;9,404.71;10,014.36;10,462.68;11,288.70;11,956.41;12,781.62;13,584.59;14,530.29;15,576.32;16,297.83;14,717.08;15,226.65;16,134.64;15,795.60;16,240.73;16,778.54;17,511.91;17,986.27;18,739.74;19,722.78;20,301.26;19,650.79;20,755.63;21,498.39;22,330.86;22,834.49;23,816.05;24,645.37;25,322.93;26,490.39;27,431.26;28,345.10;29,330.73;30,362.47;31,433.91;32,549.44;33,715.65;2018
556;MDV;NGDPRPPPPC;Maldives;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;3,422.08;3,552.63;3,701.46;3,728.45;4,227.22;4,626.60;4,839.18;5,134.74;5,441.12;5,796.04;5,352.54;5,463.92;5,657.78;5,805.15;6,078.62;6,405.48;6,838.46;7,392.92;7,951.15;8,355.66;8,624.29;8,732.08;9,113.51;11,246.71;11,733.42;10,014.22;12,376.66;13,123.90;14,154.42;12,998.05;13,690.22;14,599.38;14,701.23;15,511.31;16,373.43;16,567.67;17,481.92;18,381.71;19,342.33;20,222.09;20,990.92;21,783.12;22,608.27;23,455.90;24,342.13;2014
678;MLI;NGDPRPPPPC;Mali;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,293.68;1,234.92;1,070.43;1,082.05;1,085.30;1,098.65;1,145.14;1,155.34;1,139.83;1,244.28;1,339.04;1,415.37;1,363.09;1,377.29;1,392.41;1,396.14;1,458.63;1,489.46;1,494.04;1,546.56;1,504.62;1,687.86;1,690.12;1,789.47;1,761.95;1,818.50;1,842.78;1,845.40;1,870.07;1,893.52;1,932.02;1,932.64;1,859.02;1,846.52;1,920.64;1,980.83;2,034.45;2,081.53;2,119.09;2,160.57;2,200.59;2,238.99;2,277.96;2,317.65;2,358.19;2016
181;MLT;NGDPRPPPPC;Malta;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;14,209.12;14,465.85;14,393.96;14,237.61;14,467.92;14,689.84;14,849.53;15,585.00;16,533.92;17,537.43;18,175.89;18,745.54;20,045.46;20,627.92;21,363.31;22,632.08;23,414.48;24,355.98;25,002.69;25,797.62;25,386.74;25,371.58;25,900.19;26,374.35;26,327.44;27,143.80;27,486.93;28,532.11;29,319.50;28,387.81;29,173.47;29,505.62;30,109.31;31,118.37;33,253.15;35,903.93;37,043.85;38,658.97;40,538.95;42,136.86;43,660.27;45,029.96;46,405.26;47,821.84;49,232.69;2017
867;MHL;NGDPRPPPPC;Marshall Islands;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2,504.80;2,407.95;2,512.38;2,626.17;2,735.00;2,786.27;2,763.06;2,836.00;2,842.67;2,939.34;2,852.65;2,765.88;2,972.25;2,968.09;3,048.06;3,121.49;3,088.36;3,057.64;3,100.54;3,229.59;3,259.92;3,285.93;3,308.62;3,321.80;3,329.90;3,331.42;3,319.83;3,311.54;2016
682;MRT;NGDPRPPPPC;Mauritania;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2,859.72;2,784.21;2,759.12;2,843.70;2,681.56;2,861.78;2,939.66;2,735.91;2,726.29;2,847.67;2,751.11;2,724.55;2,663.91;2,743.10;2,819.05;2,985.66;3,449.92;3,448.61;3,388.81;3,259.05;3,316.95;3,371.97;3,462.54;3,565.51;3,655.38;3,567.39;3,532.83;3,541.21;3,546.89;3,668.94;3,736.60;3,820.16;4,102.30;4,258.75;4,477.13;2014
684;MUS;NGDPRPPPPC;Mauritius;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;4,611.96;4,811.42;5,014.23;4,987.40;5,171.18;5,481.78;5,970.00;6,527.73;6,923.23;7,177.18;7,638.38;7,891.53;8,295.61;8,614.46;8,846.04;9,146.35;9,559.16;9,977.13;10,472.24;10,609.93;11,366.86;11,639.89;11,747.43;12,360.62;12,811.47;12,920.83;13,441.20;14,146.41;14,854.68;15,306.41;15,938.43;16,561.77;17,093.32;17,628.82;18,251.93;18,875.68;19,590.22;20,318.70;21,066.40;21,859.89;22,707.86;23,625.34;24,579.89;25,570.95;26,599.32;2017
273;MEX;NGDPRPPPPC;Mexico;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;13,545.63;14,362.67;13,970.96;13,194.19;13,359.01;13,372.44;12,702.36;12,669.33;12,584.78;12,848.81;12,991.23;13,299.55;13,541.08;13,688.80;14,140.62;13,049.76;13,732.18;14,471.96;15,021.35;15,246.01;15,810.87;15,557.81;15,356.78;15,385.21;15,802.54;15,986.25;16,511.03;16,677.30;16,638.92;15,542.48;16,137.35;16,522.06;16,923.30;16,958.13;17,241.74;17,618.41;17,945.16;18,131.98;18,312.76;18,434.52;18,619.48;18,888.82;19,220.02;19,580.32;19,951.96;2017
868;FSM;NGDPRPPPPC;Micronesia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2,802.54;2,709.65;2,539.45;2,603.02;2,636.53;2,758.12;2,823.41;2,848.47;2,902.13;2,818.81;2,884.73;2,896.30;2,854.89;2,806.82;2,855.26;2,929.10;3,037.75;2,984.49;2,870.91;2,806.46;2,940.52;2,962.77;3,034.51;3,095.42;3,129.92;3,148.51;3,167.38;3,182.87;3,198.43;3,214.08;2016
921;MDA;NGDPRPPPPC;Moldova;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4,672.37;4,628.29;3,194.54;3,152.41;2,975.87;3,033.54;2,840.78;2,748.61;2,813.24;2,990.86;3,232.61;3,456.35;3,719.34;4,009.98;4,212.82;4,349.41;4,695.49;4,418.49;4,736.54;5,013.37;4,983.87;5,437.45;5,713.27;5,697.32;5,952.12;6,238.75;6,492.95;6,725.03;6,985.60;7,256.27;7,537.43;7,829.48;8,132.86;2017
948;MNG;NGDPRPPPPC;Mongolia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5,507.02;4,880.94;4,348.17;4,171.58;4,220.75;4,423.38;4,454.30;4,562.92;4,648.08;4,741.54;4,736.80;4,896.83;5,085.21;5,394.94;5,841.05;6,149.57;6,568.71;7,042.53;7,463.56;7,173.70;7,573.70;8,723.07;9,606.15;10,496.28;11,075.71;11,110.01;11,016.02;11,388.34;11,952.60;12,462.84;12,835.71;13,226.23;13,622.52;14,128.48;14,622.40;2014
943;MNE;NGDPRPPPPC;Montenegro;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;10,133.79;10,207.02;10,400.95;10,660.98;11,130.06;11,597.52;12,594.91;13,427.69;14,368.96;13,506.55;13,845.83;14,273.41;13,873.45;14,351.94;14,593.84;15,078.92;15,513.67;16,208.93;16,927.56;17,386.89;17,813.54;18,318.33;18,892.36;19,484.38;20,036.54;2017
686;MAR;NGDPRPPPPC;Morocco;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;3,462.17;3,280.92;3,504.97;3,404.65;3,470.05;3,603.84;3,812.87;3,629.80;3,918.29;3,919.89;4,062.44;4,273.02;4,106.53;4,003.69;4,351.46;4,055.71;4,493.32;4,361.42;4,612.71;4,598.92;4,623.42;4,895.56;4,981.47;5,209.03;5,387.90;5,493.60;5,834.22;5,963.89;6,238.06;6,421.98;6,584.99;6,845.96;6,966.70;7,195.40;7,301.72;7,554.50;7,559.37;7,785.96;7,940.15;8,108.14;8,332.96;8,591.90;8,871.19;9,172.47;9,495.97;2016
688;MOZ;NGDPRPPPPC;Mozambique;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;400.602;410.602;373.542;308.514;283.91;283.782;276.178;317.161;343.828;364.927;363.869;378.622;347.391;364.077;372.488;368.238;453.421;489.175;533.434;560.708;555.223;608.858;644.087;666.85;699.052;739.339;784.991;819.833;852.003;881.099;913.987;951.825;991.949;1,033.30;1,079.67;1,119.53;1,130.41;1,141.43;1,147.96;1,162.54;1,177.44;1,192.67;1,208.24;1,288.11;1,401.42;2015
518;MMR;NGDPRPPPPC;Myanmar;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1,139.40;1,219.89;1,356.45;1,511.81;1,676.15;1,881.75;2,126.68;2,400.49;2,702.73;3,020.91;3,227.34;3,344.92;3,493.92;3,655.56;3,859.72;4,128.49;4,428.77;4,720.59;4,924.96;5,197.97;5,526.03;5,861.60;6,206.06;6,581.43;6,990.73;7,432.79;7,907.34;2015
728;NAM;NGDPRPPPPC;Namibia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;6,382.05;6,447.94;6,791.33;6,466.17;6,464.56;6,541.16;6,548.76;6,612.01;6,618.35;6,632.88;6,778.58;6,933.61;7,277.00;7,406.71;7,766.77;7,987.95;8,157.35;8,447.57;8,543.27;8,441.93;8,819.46;9,131.52;9,418.53;9,763.24;10,189.39;10,606.60;10,474.09;10,180.53;9,981.21;9,929.44;9,941.02;10,058.44;10,194.56;10,330.19;10,471.43;2017
836;NRU;NGDPRPPPPC;Nauru;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4,041.65;4,068.47;4,825.39;3,563.21;4,709.13;5,031.80;5,473.61;6,047.77;6,470.42;8,327.14;10,378.73;10,138.18;10,700.56;10,931.77;10,956.88;10,858.49;10,666.31;10,536.51;10,472.70;10,449.16;10,458.81;2016
558;NPL;NGDPRPPPPC;Nepal;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;940.595;995.874;1,009.80;957.206;1,025.93;1,064.45;1,088.50;1,082.95;1,140.67;1,162.72;1,187.03;1,230.09;1,246.38;1,259.46;1,327.32;1,339.38;1,378.22;1,419.21;1,431.15;1,466.45;1,527.64;1,585.52;1,561.28;1,597.88;1,648.99;1,684.34;1,720.85;1,760.95;1,850.03;1,914.71;1,985.98;2,031.09;2,103.36;2,163.95;2,266.18;2,314.28;2,301.68;2,456.33;2,582.12;2,720.65;2,859.26;2,955.87;3,054.20;3,171.72;3,294.37;2015
138;NLD;NGDPRPPPPC;Netherlands;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;27,236.92;26,912.53;26,444.79;26,808.52;27,535.22;28,134.11;28,854.23;29,201.74;30,344.18;31,513.59;32,603.93;33,141.66;33,415.64;33,603.39;34,405.06;35,181.55;36,244.41;37,616.75;39,132.24;40,828.53;42,238.55;42,898.61;42,717.32;42,584.19;43,276.68;44,059.59;45,512.34;47,125.26;47,961.48;45,967.74;46,345.88;46,844.21;46,189.54;45,996.40;46,482.67;47,191.48;47,962.42;49,021.81;50,118.92;50,877.68;51,587.40;52,204.69;52,859.23;53,473.39;54,113.51;2017
196;NZL;NGDPRPPPPC;New Zealand;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;20,526.14;21,023.22;21,460.81;21,231.18;22,461.17;22,515.10;22,716.00;23,064.06;22,979.91;23,085.75;23,056.51;21,975.52;21,940.82;22,718.60;23,899.13;24,544.57;25,086.23;25,568.38;25,585.02;26,575.02;27,513.62;27,808.45;28,684.10;29,471.89;30,377.18;30,803.54;31,288.47;32,248.10;31,856.79;31,577.19;31,904.36;32,311.26;32,936.57;33,283.17;33,732.72;34,383.34;35,069.16;35,244.99;35,676.26;35,964.55;36,463.79;36,996.57;37,474.51;38,003.24;38,514.17;2017
278;NIC;NGDPRPPPPC;Nicaragua;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2,839.88;2,948.10;3,076.07;3,140.72;3,201.79;3,371.65;3,456.08;3,506.82;3,484.76;3,525.47;3,664.62;3,772.10;3,864.69;4,008.01;4,092.06;3,906.99;4,028.71;4,231.50;4,453.25;4,618.73;4,784.83;4,956.92;5,130.58;5,321.44;5,051.37;4,745.38;4,683.38;4,682.50;4,709.36;4,750.17;4,838.40;2017
692;NER;NGDPRPPPPC;Niger;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;1,325.57;1,279.60;1,263.58;1,173.94;944.247;984.464;1,014.07;983.493;1,018.80;997.066;953.764;946.38;855.593;838.888;843.024;760.796;772.575;750.105;816.928;800.241;756.126;774.987;788.139;816.788;784.169;812.463;830.056;827.114;876.137;840.594;883.48;875.849;950.18;970.164;1,011.84;1,023.98;1,042.12;1,060.26;1,081.57;1,117.58;1,149.09;1,176.58;1,267.12;1,312.57;1,343.30;2009
694;NGA;NGDPRPPPPC;Nigeria;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3,138.86;3,034.30;3,017.78;2,983.01;2,910.54;2,885.60;2,922.09;2,925.87;2,918.55;2,855.18;2,932.03;3,043.71;3,394.78;3,617.78;3,888.50;4,049.55;4,206.14;4,393.13;4,583.37;4,833.31;5,233.57;5,342.44;5,421.95;5,561.49;5,754.17;5,748.72;5,504.40;5,400.25;5,357.54;5,326.10;5,315.00;5,299.02;5,298.66;5,288.40;5,279.09;2012
962;MKD;NGDPRPPPPC;North Macedonia;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;9,020.19;8,303.33;8,112.40;7,975.77;8,015.82;8,098.49;8,332.02;8,655.98;9,014.01;8,708.93;8,814.56;8,989.47;9,381.34;9,803.73;10,281.68;10,929.94;11,508.66;11,444.46;11,802.66;12,064.07;11,994.48;12,324.58;12,750.85;13,229.04;13,589.93;13,612.15;13,964.12;14,371.97;14,806.52;15,272.12;15,772.29;16,304.62;16,877.73;2017
142;NOR;NGDPRPPPPC;Norway;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;34,846.88;35,276.89;35,227.40;36,522.02;38,625.13;40,639.34;42,132.00;42,622.74;42,288.31;42,601.94;43,254.41;44,336.24;45,651.83;46,673.00;48,766.44;50,541.73;52,807.95;55,339.31;56,442.96;57,157.61;58,629.55;59,605.90;60,091.91;60,304.86;62,334.17;63,520.05;64,483.52;65,708.70;65,122.58;63,285.56;62,873.22;62,656.11;63,529.58;63,460.48;63,958.98;64,605.33;64,790.77;65,597.72;66,094.92;67,020.77;67,863.03;68,644.56;69,398.63;70,129.73;70,875.78;2017
449;OMN;NGDPRPPPPC;Oman;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;20,103.92;21,730.13;24,229.27;26,086.54;27,732.70;31,760.45;30,413.97;27,482.14;28,923.61;28,131.71;33,668.30;34,449.44;36,075.67;37,013.17;37,253.45;37,981.99;38,138.54;39,632.54;39,924.08;39,338.85;41,188.28;42,309.82;41,157.94;39,399.55;39,221.60;39,463.10;40,770.26;41,706.83;44,170.27;45,284.95;46,137.80;45,614.92;45,262.28;43,556.33;42,719.52;43,987.80;43,510.95;41,821.18;41,408.37;40,590.84;41,789.37;41,613.09;40,811.57;40,105.31;39,536.56;2017
564;PAK;NGDPRPPPPC;Pakistan;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;2,079.81;2,145.47;2,241.42;2,326.73;2,353.46;2,490.22;2,578.85;2,658.09;2,757.01;2,817.16;2,863.53;2,945.13;3,039.48;3,024.54;3,077.81;3,154.29;3,281.14;3,257.98;3,293.04;3,352.44;3,406.21;3,381.16;3,417.95;3,492.15;3,680.72;3,934.73;4,087.56;4,237.51;4,273.53;4,199.17;4,218.49;4,282.09;4,356.91;4,427.79;4,516.70;4,608.88;4,727.33;4,887.91;5,048.72;5,099.73;5,146.67;5,192.39;5,234.40;5,272.64;5,307.03;2018
565;PLW;NGDPRPPPPC;Palau;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;10,181.07;10,755.80;11,001.21;10,731.71;11,252.14;11,654.40;11,423.08;11,802.34;11,393.35;10,908.61;11,146.18;11,986.76;12,923.87;12,639.16;12,974.44;14,269.00;14,018.84;13,367.71;13,290.89;13,422.49;13,621.83;13,783.67;13,920.15;14,057.97;14,197.16;2015
283;PAN;NGDPRPPPPC;Panama;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;8,289.49;8,837.40;9,092.55;8,485.72;8,519.60;8,743.01;8,858.64;8,513.01;7,219.11;7,180.34;7,604.41;8,145.20;8,628.69;8,910.96;8,977.02;8,949.09;9,413.75;9,821.17;10,328.75;10,515.12;10,587.61;10,435.42;10,460.60;10,692.57;11,277.94;11,863.17;12,640.99;13,917.79;15,020.48;14,945.23;15,549.15;17,020.22;18,370.40;19,316.15;19,970.48;20,785.33;21,484.50;22,290.42;22,822.01;23,847.13;24,807.72;25,658.97;26,539.42;27,450.09;28,392.00;2017
853;PNG;NGDPRPPPPC;Papua New Guinea;Gross domestic product per capita, constant prices;GDP is expressed in constant international dollars per person. Data are derived by dividing constant price purchasing-power parity (PPP) GDP by total population.;"Purchasing power parity; 2011 international dollar";Units;See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).;2,483.85;2,446.28;2,411.12;2,439.11;2,363.11;2,388.85;2,471.95;2,578.13;2,576.23;2,433.74;2,261.43;2,402.90;2,534.98;2,921.21;3,015.45;2,835.19;2,944.26;2,687.43;2,742.91;2,725.10;2,593.91;2,530.52;2,519.88;2,568.34;2,522.46;2,560.55;2,558.94;2,777.85;2,706.80;2,826.08;2,951.59;2,830.27;2,808.98;2,854.32;3,225.29;3,325.86;3,313.64;3,323.02;3,255.17;3,308.81;3,343.31;3,392.91;3,445.49;3,502.27;3,565.25;2014
